14637201	4738597213	under	under	ii
14637201	4738597214	construction	construction	nn1
14637201	4738597215	in	in	ii
14637201	4738597216	Hollywood	hollywood	np1
14637201	4738597217	right	right	rr_nn1
14637201	4738597218	now	now	rt
14637201	4738597219	.		.
14637201	4738597220	<p>		null
14637201	4738597221	Amid	amid	ii
14637201	4738597222	tremendous	tremendous	jj
14637201	4738597223	controversy	controversy	nn1
14637201	4738597224	over	over	ii_rp
14637201	4738597225	a	a	at1
14637201	4738597226	pair	pair	nn
14637201	4738597227	of	of	io
14637201	4738597228	residential	residential	jj
14637201	4738597229	towers	tower	nn2
14637201	4738597230	set	set	vv0_vvd_vvn
14637201	4738597231	to	to	to
14637201	4738597232	rise	rise	vvi
14637201	4738597233	behind	behind	ii
14637201	4738597234	the	the	at
14637201	4738597235	Hollywood	hollywood	np1
14637201	4738597236	Palladium	palladium	np1
14637201	4738597237	,		,
14637201	4738597238	a	a	at1
14637201	4738597239	developer	developer	nn1
14637201	4738597240	quietly	quietly	rr
14637201	4738597241	filed	file	vvn_vvd_jj@
14637201	4738597242	plans	plan	nn2
14637201	4738597243	yesterday	yesterday	rt
14637201	4738597244	for	for	if
14637201	4738597245	a	a	at1
14637201	4738597246	mixed	mixed	jj@
14637201	4738597247	use	use	nn1
14637201	4738597248	project	project	nn1
14637201	4738597249	on	on	ii
14637201	4738597250	the	the	at
14637201	4738597251	next	next	md
14637201	4738597252	parcel	parcel	nn1
14637201	4738597253	over	over	rp
14637201	4738597254	.		.
14637201	4738597255	It	it	pph1
14637201	4738597256	'll	will	vm
14637201	4738597257	bring	bring	vvi
14637201	4738597258	276	276	mc
14637201	4738597259	units	unit	nn2
14637201	4738597260	of	of	io
14637201	4738597261	housing	house	vvg_nn1
14637201	4738597262	to	to	ii
14637201	4738597263	the	the	at
14637201	4738597264	area	area	nn1
14637201	4738597265	.		.
14637202	4738802650	@@14637202		fo
14637202	4738802651	<p>		null
14637202	4738802652	In	in	ii
14637202	4738802653	this	this	dd1
14637202	4738802654	Sept.	sept	npm1
14637202	4738802655	23	23	mc
14637202	4738802656	,		,
14637202	4738802657	2016	2016	mc
14637202	4738802658	photo	photo	nn1
14637202	4738802659	,		,
14637202	4738802660	Rick	rick	np1
14637202	4738802661	Wollum		np1
14637202	4738802662	,		,
14637202	4738802663	retail	retail	jj
14637202	4738802664	sales	sales	nn
14637202	4738802665	manager	manager	nn1
14637202	4738802666	at	at	ii
14637202	4738802667	Angler	angler	nn1
14637202	4738802668	's	's	ge_vbz
14637202	4738802669	West	west	nd1
14637202	4738802670	Fly	fly	nn1_jj@
14637202	4738802671	Fishing	fishing	nn1
14637202	4738802672	Outfitters	outfitter	nn2_np1
14637202	4738802673	,		,
14637202	4738802674	rewrites	rewrite	vvz
14637202	4738802675	the	the	at
14637202	4738802676	board	board	nn1
14637202	4738802677	outside	outside	ii
14637202	4738802678	the	the	at
14637202	4738802679	fly	fly	nn1_jj@
14637202	4738802680	shop	shop	nn1
14637202	4738802681	to	to	to
14637202	4738802682	reflect	reflect	vvi
14637202	4738802683	the	the	at
14637202	4738802684	open	open	jj
14637202	4738802685	status	status	nn1
14637202	4738802686	of	of	io
14637202	4738802687	the	the	at
14637202	4738802688	Yellowstone	yellowstone	np1
14637202	4738802689	River	river	nnl1
14637202	4738802690	,		,
14637202	4738802691	in	in	ii
14637202	4738802692	Bozeman	bozeman	np1_nn1
14637202	4738802693	,		,
14637202	4738802694	Mont	mont	np1
14637202	4738802695	.		.
14637202	4738802696	Previously	previously	rr
14637202	4738802697	the	the	at
14637202	4738802698	whiteboard	whiteboard	nn1
14637202	4738802699	was	be	vbdz
14637202	4738802700	used	use	vvn
14637202	4738802701	to	to	to
14637202	4738802702	inform	inform	vvi
14637202	4738802703	anglers	angler	nn2
14637202	4738802704	of	of	io
14637202	4738802705	which	which	ddq
14637202	4738802706	sections	section	nn2
14637202	4738802707	of	of	io
14637202	4738802708	the	the	at
14637202	4738802709	river	river	nn1
14637202	4738802710	were	were	vbdr
14637202	4738802711	closed	close	vvn
14637202	4738802712	to	to	ii
14637202	4738802713	fishing	fishing	nn1
14637202	4738802714	.		.
14637202	4738802715	(		(
14637202	4738802716	Rachel	rachel	np1
14637202	4738802717	Leathe/Bozeman		np1
14637202	4738802718	Daily	daily	np1
14637202	4738802719	Chronicle	chronicle	nn1
14637202	4738802720	via	via	ii
14637202	4738802721	AP	ap	np1
14637202	4738802722	)		)
14637202	4738802723	<p>		null
14637202	4738802724	Rachel	rachel	np1
14637202	4738802725	Leathe		np1_nn1
14637202	4738802726	<p>		null
14637202	4738802727	This	this	dd1
14637202	4738802728	Sept.	sept	npm1
14637202	4738802729	23	23	mc
14637202	4738802730	,		,
14637202	4738802731	2016	2016	mc
14637202	4738802732	photo	photo	nn1
14637202	4738802733	shows	show	vvz
14637202	4738802734	the	the	at
14637202	4738802735	Yellowstone	yellowstone	np1
14637202	4738802736	River	river	nnl1
14637202	4738802737	,		,
14637202	4738802738	from	from	ii
14637202	4738802739	the	the	at
14637202	4738802740	Mallard	mallard	np1
14637202	4738802741	's	's	ge
14637202	4738802742	Rest	rest	nn1
14637202	4738802743	Fishing	fishing	nn1
14637202	4738802744	Access	access	nn1
14637202	4738802745	Site	site	nn1
14637202	4738802746	,		,
14637202	4738802747	which	which	ddq
14637202	4738802748	is	be	vbz
14637202	4738802749	now	now	rt
14637202	4738802750	fully	fully	rr
14637202	4738802751	open	open	jj
14637202	4738802752	to	to	ii
14637202	4738802753	recreation	recreation	nn1
14637202	4738802754	after	after	ii_cs
14637202	4738802755	a	a	at1
14637202	4738802756	fish	fish	nn
14637202	4738802757	kill	kill	vv0
14637202	4738802758	.		.
14637202	4738802759	(		(
14637202	4738802760	Rachel	rachel	np1
14637202	4738802761	Leathe/Bozeman		np1
14637202	4738802762	Daily	daily	np1
14637202	4738802763	Chronicle	chronicle	nn1
14637202	4738802764	via	via	ii
14637202	4738802765	AP	ap	np1
14637202	4738802766	)		)
14637202	4738802767	<p>		null
14637202	4738802768	AP	ap	np1
14637202	4738802769	<h>		null
14637202	4738802770	Biologists	biologist	nn2
14637202	4738802771	to	to	to
14637202	4738802772	measure	measure	vvi
14637202	4738802773	impact	impact	nn1
14637202	4738802774	of	of	io
14637202	4738802775	Yellowstone	yellowstone	np1
14637202	4738802776	River	river	nnl1
14637202	4738802777	fish	fish	nn
14637202	4738802778	kill	kill	vv0
14637202	4738802779	<p>		null
14637202	4738802780	Tired	tired	jj
14637202	4738802781	of	of	io
14637202	4738802782	seeing	see	vvg
14637202	4738802783	surveys	survey	nn2
14637202	4738802784	on	on	ii
14637202	4738802785	articles	article	nn2
14637202	4738802786	?		?
14637202	4738802787	Become	become	vv0
14637202	4738802788	a	a	at1
14637202	4738802789	subscriber	subscriber	nn1
14637202	4738802790	!		!
14637202	4738802791	Log	log	vv0@_nn1
14637202	4738802792	In	in	rp@_ii
14637202	4738802793	or	or	cc
14637202	4738802794	Subscribe	subscribe	vv0
14637202	4738802795	<p>		null
14637202	4738802796	Rachel	rachel	np1
